reward_call_index,case_id,reference_outcome,correct_generations,reward_std,outcome_variants,generated_allowed,generated_dismissed,valid_generations,p_allowed_sampled,y_allowed,call_bin
114,in_abs_train_5816,dismissed,5.0,0.1791517103391991,2,3,5,8,0.375,0,100
114,sc_1977_insc_208,dismissed,3.0,0.1622866299657598,2,5,3,8,0.625,0,100
114,sc_1988_insc_30,allowed,4.0,0.15654318911339388,2,4,4,8,0.5,1,100
114,sc_1996_insc_930,dismissed,7.0,0.12639896439262366,2,1,7,8,0.125,0,100
114,sc_2003_insc_374,allowed,3.0,0.1804942689462715,2,3,5,8,0.375,1,100
114,sc_2004_insc_400,dismissed,4.0,0.19843944923831794,2,4,4,8,0.5,0,100
114,sc_2006_insc_730,allowed,3.0,0.17872065193639883,2,3,5,8,0.375,1,100
114,sc_2006_insc_818,allowed,3.0,0.21198365576737277,2,3,5,8,0.375,1,100
114,sc_2008_insc_774,dismissed,5.0,0.2089702045849503,2,3,5,8,0.375,0,100
114,sc_2009_insc_1010,allowed,2.0,0.18775309267593085,2,2,6,8,0.25,1,100
114,sc_2009_insc_1066,allowed,4.0,0.17979810557614678,2,4,4,8,0.5,1,100
114,sc_2023_insc_1084,dismissed,3.0,0.16010353444278308,2,5,3,8,0.625,0,100
115,in_abs_train_1178,dismissed,1.0,0.14718070768373728,2,7,1,8,0.875,0,100
115,in_abs_train_125,dismissed,5.0,0.16808747430498613,2,3,5,8,0.375,0,100
115,in_abs_train_2132,allowed,5.0,0.17676365366776506,2,5,3,8,0.625,1,100
115,sc_1979_insc_110,allowed,2.0,0.198722238718682,2,2,6,8,0.25,1,100
115,sc_1988_insc_334,allowed,5.0,0.1427236126261179,2,5,3,8,0.625,1,100
115,sc_2001_insc_548,dismissed,5.0,0.2030596276654843,2,3,5,8,0.375,0,100
115,sc_2004_insc_128,dismissed,4.0,0.19497071380356443,2,4,4,8,0.5,0,100
115,sc_2004_insc_552,allowed,3.0,0.1776480915030387,2,3,5,8,0.375,1,100
115,sc_2004_insc_607,allowed,4.0,0.18396735032908193,2,4,4,8,0.5,1,100
115,sc_2006_insc_457,dismissed,6.0,0.16708695073865837,2,2,6,8,0.25,0,100
115,sc_2010_insc_882,dismissed,3.0,0.1906916306364589,3,4,3,7,0.5714285714285714,0,100
115,sc_2020_insc_347,allowed,5.0,0.20336297964008893,2,5,3,8,0.625,1,100
116,in_abs_train_1470,dismissed,5.0,0.180651349530171,2,3,5,8,0.375,0,100
116,in_abs_train_218,dismissed,4.0,0.17460018873877287,2,4,4,8,0.5,0,100
116,in_abs_train_2574,allowed,5.0,0.19017689112731084,3,5,2,7,0.7142857142857143,1,100
116,in_abs_train_4966,allowed,4.0,0.1870188929730714,2,4,4,8,0.5,1,100
116,sc_1965_insc_143,dismissed,6.0,0.17610249533456365,2,2,6,8,0.25,0,100
116,sc_1972_insc_238,dismissed,3.0,0.1752122915157903,2,5,3,8,0.625,0,100
116,sc_2001_insc_260,allowed,4.0,0.20234289605910924,2,4,4,8,0.5,1,100
116,sc_2008_insc_591,allowed,3.0,0.15722626123590874,2,3,5,8,0.375,1,100
116,sc_2010_insc_16,allowed,2.0,0.17192439874528737,2,2,6,8,0.25,1,100
116,sc_2011_insc_846,dismissed,3.0,0.18865671867861647,2,5,3,8,0.625,0,100
116,sc_2018_insc_1184,dismissed,3.0,0.19489606891513084,2,5,3,8,0.625,0,100
116,sc_2019_insc_541,allowed,4.0,0.17736970821664316,2,4,4,8,0.5,1,100
117,in_abs_train_3499,dismissed,3.0,0.20110251037094398,2,5,3,8,0.625,0,100
117,sc_1952_insc_67,allowed,4.0,0.22742085132453937,2,4,4,8,0.5,1,100
117,sc_1967_insc_120,allowed,5.0,0.23242473580172138,2,5,3,8,0.625,1,100
117,sc_1970_insc_77,dismissed,3.0,0.2579971991331495,2,5,3,8,0.625,0,100
117,sc_1981_insc_140,allowed,3.0,0.15386872208749247,2,3,5,8,0.375,1,100
117,sc_1995_insc_222,allowed,4.0,0.20217696954364398,2,4,4,8,0.5,1,100
117,sc_1996_insc_799,allowed,7.0,0.13093405051051607,2,7,1,8,0.875,1,100
117,sc_2005_insc_38,dismissed,4.0,0.18767392165150582,2,4,4,8,0.5,0,100
117,sc_2009_insc_963,dismissed,4.0,0.19662260929034733,2,4,4,8,0.5,0,100
117,sc_2013_insc_438,dismissed,4.0,0.18708286933869706,2,4,4,8,0.5,0,100
117,sc_2016_insc_884,allowed,5.0,0.19299480430960966,2,5,3,8,0.625,1,100
117,sc_2018_insc_1161,dismissed,4.0,0.19728779277869762,2,4,4,8,0.5,0,100
118,in_abs_train_1447,dismissed,1.0,0.09572443763163241,2,7,1,8,0.875,0,100
118,in_abs_train_3317,allowed,5.0,0.18053692263708235,2,5,3,8,0.625,1,100
118,in_abs_train_3985,dismissed,5.0,0.18960563773826455,3,2,5,7,0.2857142857142857,0,100
118,in_abs_train_4077,dismissed,4.0,0.18123460525754218,2,4,4,8,0.5,0,100
118,in_abs_train_6292,allowed,4.0,0.17809311118064056,2,4,4,8,0.5,1,100
118,sc_1962_insc_229,dismissed,4.0,0.1799881936473065,2,4,4,8,0.5,0,100
118,sc_1972_insc_243,allowed,4.0,0.20067345320552132,2,4,4,8,0.5,1,100
118,sc_1972_insc_256,allowed,5.0,0.23008115056405778,2,5,3,8,0.625,1,100
118,sc_1990_insc_61,dismissed,4.0,0.16988879854811556,3,3,4,7,0.42857142857142855,0,100
118,sc_1993_insc_85,dismissed,4.0,0.18678558838086443,2,4,4,8,0.5,0,100
118,sc_1995_insc_244,allowed,3.0,0.17445135617025984,2,3,5,8,0.375,1,100
118,sc_2009_insc_410,allowed,5.0,0.21448050261471585,2,5,3,8,0.625,1,100
119,in_abs_train_3275,dismissed,3.0,0.21161098531794767,2,5,3,8,0.625,0,100
119,in_abs_train_449,dismissed,1.0,0.12352058460608326,2,7,1,8,0.875,0,100
119,in_abs_train_4844,dismissed,4.0,0.2535800061426494,2,4,4,8,0.5,0,100
119,sc_1966_insc_191,dismissed,7.0,0.12182064394876523,2,1,7,8,0.125,0,100
119,sc_1967_insc_262,dismissed,3.0,0.2028257596546173,2,5,3,8,0.625,0,100
119,sc_1970_insc_108,allowed,4.0,0.18156317014668494,2,4,4,8,0.5,1,100
119,sc_2006_insc_445,allowed,4.0,0.21127169954062874,2,4,4,8,0.5,1,100
119,sc_2007_insc_1127,allowed,3.0,0.16807527809628298,2,3,5,8,0.375,1,100
119,sc_2009_insc_1178,allowed,1.0,0.13017914289550334,2,1,7,8,0.125,1,100
119,sc_2010_insc_27,allowed,2.0,0.15979576742534693,2,2,6,8,0.25,1,100
119,sc_2011_insc_379,allowed,3.0,0.18489695680204538,2,3,5,8,0.375,1,100
119,sc_2013_insc_629,dismissed,5.0,0.21583597037191116,2,3,5,8,0.375,0,100
120,in_abs_train_1163,dismissed,5.0,0.2091743060497468,2,3,5,8,0.375,0,100
120,in_abs_train_279,dismissed,1.0,0.12376515868520177,2,7,1,8,0.875,0,100
120,sc_1954_insc_9,allowed,5.0,0.20922736342981502,2,5,3,8,0.625,1,100
120,sc_1983_insc_88,dismissed,4.0,0.2178442221603442,2,4,4,8,0.5,0,100
120,sc_1992_insc_352,allowed,1.0,0.12408960885902458,2,1,7,8,0.125,1,100
120,sc_1995_insc_408,dismissed,3.0,0.1889480763767709,2,5,3,8,0.625,0,100
120,sc_1995_insc_464,allowed,6.0,0.16475787892203933,2,6,2,8,0.75,1,100
120,sc_2006_insc_883,dismissed,3.0,0.16846285248305454,2,5,3,8,0.625,0,100
120,sc_2007_insc_676,allowed,3.0,0.15757444031654189,2,3,5,8,0.375,1,100
120,sc_2008_insc_538,dismissed,4.0,0.18648444017818597,2,4,4,8,0.5,0,100
120,sc_2014_insc_264,allowed,2.0,0.1718019227763265,2,2,6,8,0.25,1,100
120,sc_2022_insc_810,allowed,5.0,0.17354716139172036,2,5,3,8,0.625,1,100
121,in_abs_train_5787,dismissed,5.0,0.20549472823732812,2,3,5,8,0.375,0,100
121,sc_1961_insc_293,dismissed,2.0,0.16219619609221947,2,6,2,8,0.75,0,100
121,sc_1976_insc_265,allowed,5.0,0.17885975339334606,2,5,3,8,0.625,1,100
121,sc_1978_insc_22,dismissed,6.0,0.18982146624877233,2,2,6,8,0.25,0,100
121,sc_1983_insc_178,allowed,6.0,0.18044020762231933,2,6,2,8,0.75,1,100
121,sc_2006_insc_483,dismissed,3.0,0.19874404520566796,2,5,3,8,0.625,0,100
121,sc_2008_insc_1038,dismissed,4.0,0.19483193020340817,2,4,4,8,0.5,0,100
121,sc_2012_insc_368,allowed,3.0,0.1945351946674064,2,3,5,8,0.375,1,100
121,sc_2015_insc_484,allowed,1.0,0.16673764411279687,2,1,7,8,0.125,1,100
121,sc_2019_insc_415,allowed,4.0,0.21463573533763794,2,4,4,8,0.5,1,100
121,sc_2021_insc_297,dismissed,3.0,0.20550386314165034,2,5,3,8,0.625,0,100
121,sc_2023_insc_197,allowed,3.0,0.18490975087137604,2,3,5,8,0.375,1,100
122,in_abs_train_4623,dismissed,3.0,0.18567302469183372,2,5,3,8,0.625,0,100
122,in_abs_train_5417,dismissed,5.0,0.1809412045311746,2,3,5,8,0.375,0,100
122,in_abs_train_5600,dismissed,3.0,0.2282658609859172,2,5,3,8,0.625,0,100
122,in_abs_train_7104,dismissed,6.0,0.19710197774809018,2,2,6,8,0.25,0,100
122,sc_1972_insc_215,allowed,2.0,0.16959991218902484,2,2,6,8,0.25,1,100
122,sc_2002_insc_325,allowed,4.0,0.1735497926135349,2,4,4,8,0.5,1,100
122,sc_2004_insc_699,allowed,0.0,0.06010228446751658,2,0,7,7,0.0,1,100
122,sc_2008_insc_457,dismissed,3.0,0.18139684937805756,3,4,3,7,0.5714285714285714,0,100
122,sc_2009_insc_733,allowed,6.0,0.16739746616693027,2,6,2,8,0.75,1,100
122,sc_2010_insc_483,dismissed,5.0,0.16224350292406603,2,3,5,8,0.375,0,100
122,sc_2011_insc_215,allowed,3.0,0.18083541254016433,2,3,5,8,0.375,1,100
122,sc_2023_insc_796,allowed,6.0,0.16986604884434495,2,6,2,8,0.75,1,100
123,in_abs_train_3774,allowed,4.0,0.23627737280237962,2,4,4,8,0.5,1,100
123,in_abs_train_6506,allowed,3.0,0.1952072486248259,2,3,5,8,0.375,1,100
123,sc_1957_insc_112,dismissed,6.0,0.16963890561587694,2,2,6,8,0.25,0,100
123,sc_1996_insc_731,allowed,4.0,0.15728203774177138,2,4,4,8,0.5,1,100
123,sc_2000_insc_63,dismissed,5.0,0.177586032973156,2,3,5,8,0.375,0,100
123,sc_2003_insc_745,allowed,6.0,0.18407519126195027,2,6,2,8,0.75,1,100
123,sc_2004_insc_624,allowed,4.0,0.2297571818834938,2,4,4,8,0.5,1,100
123,sc_2006_insc_312,allowed,5.0,0.11527803637138713,2,5,3,8,0.625,1,100
123,sc_2007_insc_206,dismissed,4.0,0.2092728597270342,2,4,4,8,0.5,0,100
123,sc_2014_insc_65,dismissed,5.0,0.18098987491411936,2,3,5,8,0.375,0,100
123,sc_2018_insc_727,dismissed,6.0,0.20327597960390836,2,2,6,8,0.25,0,100
123,sc_2022_insc_103,dismissed,3.0,0.18097668740456208,2,5,3,8,0.625,0,100
124,in_abs_train_12,allowed,3.0,0.16314982745198833,2,3,5,8,0.375,1,100
124,in_abs_train_3458,allowed,6.0,0.16200907903868256,2,6,2,8,0.75,1,100
124,in_abs_train_4073,allowed,2.0,0.16242283882332734,2,2,6,8,0.25,1,100
124,sc_1966_insc_26,allowed,4.0,0.2218337869912011,2,4,4,8,0.5,1,100
124,sc_1969_insc_117,dismissed,6.0,0.14565996868752792,2,2,6,8,0.25,0,100
124,sc_1969_insc_204,dismissed,3.0,0.18556801929267253,3,3,3,6,0.5,0,100
124,sc_1990_insc_114,dismissed,5.0,0.15272925724883085,2,3,5,8,0.375,0,100
124,sc_2000_insc_416,allowed,2.0,0.16465328384544145,2,2,6,8,0.25,1,100
124,sc_2003_insc_376,dismissed,2.0,0.18373602971848754,2,6,2,8,0.75,0,100
124,sc_2013_insc_835,dismissed,4.0,0.18708673504172185,2,4,4,8,0.5,0,100
124,sc_2021_insc_590,dismissed,5.0,0.18318267043857597,2,3,5,8,0.375,0,100
124,sc_2023_insc_200,allowed,3.0,0.18617510663040446,3,3,3,6,0.5,1,100
125,in_abs_train_3712,dismissed,3.0,0.21815690630587523,2,5,3,8,0.625,0,100
125,in_abs_train_3833,dismissed,4.0,0.19598446318405296,2,4,4,8,0.5,0,100
125,in_abs_train_6203,allowed,4.0,0.20800630731765937,2,4,4,8,0.5,1,100
125,sc_1959_insc_85,allowed,7.0,0.13256071708128722,2,7,1,8,0.875,1,100
125,sc_1967_insc_254,dismissed,3.0,0.18137545510623626,2,5,3,8,0.625,0,100
125,sc_1989_insc_255,dismissed,4.0,0.17572337985786773,2,4,4,8,0.5,0,100
125,sc_1993_insc_24,allowed,5.0,0.18145645876785824,2,5,3,8,0.625,1,100
125,sc_2002_insc_233,allowed,4.0,0.18898815985087533,2,4,4,8,0.5,1,100
125,sc_2007_insc_1273,dismissed,2.0,0.13387499166333172,2,6,2,8,0.75,0,100
125,sc_2011_insc_249,allowed,5.0,0.180119008277464,2,5,3,8,0.625,1,100
125,sc_2017_insc_756,allowed,5.0,0.19737045649796292,2,5,3,8,0.625,1,100
125,sc_2017_insc_840,dismissed,3.0,0.1681381102164017,3,4,3,7,0.5714285714285714,0,100
126,in_abs_train_3854,dismissed,5.0,0.21308634517754707,2,3,5,8,0.375,0,100
126,sc_1963_insc_91,dismissed,5.0,0.20216985598660064,2,3,5,8,0.375,0,100
126,sc_1995_insc_555,allowed,5.0,0.19463339795167295,2,5,3,8,0.625,1,100
126,sc_1996_insc_1270,allowed,4.0,0.18738691530303203,2,4,4,8,0.5,1,100
126,sc_2000_insc_15,dismissed,3.0,0.18688314370839426,2,5,3,8,0.625,0,100
126,sc_2000_insc_299,allowed,2.0,0.1575768519983639,2,2,6,8,0.25,1,100
126,sc_2014_insc_161,dismissed,5.0,0.18783304284151425,2,3,5,8,0.375,0,100
126,sc_2014_insc_394,allowed,5.0,0.157013686234077,2,5,3,8,0.625,1,100
126,sc_2014_insc_446,allowed,4.0,0.21915484625961948,2,4,4,8,0.5,1,100
126,sc_2014_insc_594,dismissed,3.0,0.1535642925275408,2,5,3,8,0.625,0,100
126,sc_2018_insc_219,allowed,6.0,0.12482091170588733,2,6,2,8,0.75,1,100
126,sc_2020_insc_205,dismissed,4.0,0.18761396236226124,2,4,4,8,0.5,0,100
127,in_abs_train_3662,allowed,5.0,0.2085599645295412,2,5,3,8,0.625,1,100
127,in_abs_train_4090,dismissed,5.0,0.1354675730494359,2,3,5,8,0.375,0,100
127,in_abs_train_4311,dismissed,2.0,0.15511530273233667,2,6,2,8,0.75,0,100
127,sc_1966_insc_187,dismissed,1.0,0.09859892769332763,2,7,1,8,0.875,0,100
127,sc_1981_insc_119,allowed,5.0,0.19168150172866513,2,5,3,8,0.625,1,100
127,sc_1990_insc_340,allowed,2.0,0.20837215038850343,2,2,6,8,0.25,1,100
127,sc_1994_insc_605,dismissed,5.0,0.2070980527289938,2,3,5,8,0.375,0,100
127,sc_2000_insc_173,dismissed,5.0,0.19659371792312602,2,3,5,8,0.375,0,100
127,sc_2002_insc_477,dismissed,3.0,0.19522944186464009,3,4,3,7,0.5714285714285714,0,100
127,sc_2004_insc_557,allowed,4.0,0.1701049498608226,2,4,4,8,0.5,1,100
127,sc_2022_insc_225,allowed,5.0,0.18239238465206736,2,5,3,8,0.625,1,100
127,sc_2023_insc_458,allowed,4.0,0.22999279759717722,2,4,4,8,0.5,1,100
128,in_abs_train_2863,dismissed,4.0,0.20403547124133203,2,4,4,8,0.5,0,100
128,in_abs_train_3341,allowed,6.0,0.14265326560664368,2,6,2,8,0.75,1,100
128,in_abs_train_3748,allowed,1.0,0.1286965277462273,2,1,7,8,0.125,1,100
128,in_abs_train_4429,allowed,4.0,0.1693540177964104,2,4,4,8,0.5,1,100
128,sc_1972_insc_85,dismissed,5.0,0.1601270875593295,2,3,5,8,0.375,0,100
128,sc_1996_insc_1176,dismissed,3.0,0.1914386674443205,2,5,3,8,0.625,0,100
128,sc_2008_insc_388,allowed,6.0,0.17958617472086938,2,6,2,8,0.75,1,100
128,sc_2012_insc_210,dismissed,2.0,0.17056054839746165,2,6,2,8,0.75,0,100
128,sc_2014_insc_539,dismissed,3.0,0.16885986392814997,2,5,3,8,0.625,0,100
128,sc_2019_insc_354,allowed,5.0,0.1936695929622303,2,5,3,8,0.625,1,100
128,sc_2019_insc_684,dismissed,7.0,0.15498715512383998,2,1,7,8,0.125,0,100
128,sc_2024_insc_296,allowed,4.0,0.20250929211484875,2,4,4,8,0.5,1,100
129,in_abs_train_1446,allowed,5.0,0.1582269871220436,2,5,3,8,0.625,1,100
129,in_abs_train_2143,dismissed,5.0,0.18208793176008903,2,3,5,8,0.375,0,100
129,in_abs_train_4060,allowed,5.0,0.17970364829019864,2,5,3,8,0.625,1,100
129,sc_1960_insc_137,dismissed,4.0,0.17395068716779613,3,3,4,7,0.42857142857142855,0,100
129,sc_1966_insc_59,allowed,5.0,0.18308831148852459,2,5,3,8,0.625,1,100
129,sc_1968_insc_226,allowed,6.0,0.17959254162985244,2,6,2,8,0.75,1,100
129,sc_1976_insc_237,dismissed,4.0,0.22486999646090897,2,4,4,8,0.5,0,100
129,sc_1988_insc_187,dismissed,1.0,0.13425061518880063,2,7,1,8,0.875,0,100
129,sc_2002_insc_575,allowed,6.0,0.18089069990604822,2,6,2,8,0.75,1,100
129,sc_2003_insc_432,dismissed,1.0,0.11347042585872702,2,7,1,8,0.875,0,100
129,sc_2006_insc_861,dismissed,7.0,0.15384423650934365,2,1,7,8,0.125,0,100
129,sc_2007_insc_595,allowed,2.0,0.17046245956159373,2,2,6,8,0.25,1,100
130,in_abs_train_2088,dismissed,3.0,0.16849386262325813,2,5,3,8,0.625,0,100
130,in_abs_train_2394,allowed,4.0,0.18519169926783685,2,4,4,8,0.5,1,100
130,in_abs_train_3592,dismissed,6.0,0.15498501824607433,2,2,6,8,0.25,0,100
130,in_abs_train_5235,allowed,4.0,0.19547565613870474,2,4,4,8,0.5,1,100
130,in_abs_train_904,dismissed,4.0,0.18069297984581806,2,4,4,8,0.5,0,100
130,sc_1962_insc_119,dismissed,2.0,0.16789247091119322,2,6,2,8,0.75,0,100
130,sc_1977_insc_37,allowed,4.0,0.18708576862345402,2,4,4,8,0.5,1,100
130,sc_1987_insc_151,dismissed,2.0,0.14211856452951027,2,6,2,8,0.75,0,100
130,sc_1987_insc_323,allowed,5.0,0.20322376359813393,2,5,3,8,0.625,1,100
130,sc_2009_insc_787,allowed,5.0,0.19536466835669114,2,5,3,8,0.625,1,100
130,sc_2013_insc_505,allowed,4.0,0.20290912979793968,2,4,4,8,0.5,1,100
130,sc_2024_insc_86,dismissed,5.0,0.16928066366424052,2,3,5,8,0.375,0,100
131,in_abs_train_340,dismissed,5.0,0.18660990719816783,2,3,5,8,0.375,0,100
131,in_abs_train_3533,dismissed,4.0,0.17633646183872842,2,4,4,8,0.5,0,100
131,sc_1974_insc_148,dismissed,5.0,0.18137670140483864,2,3,5,8,0.375,0,100
131,sc_1975_insc_302,allowed,5.0,0.19722932854739778,2,5,3,8,0.625,1,100
131,sc_1988_insc_98,dismissed,4.0,0.18708673504172182,2,4,4,8,0.5,0,100
131,sc_1990_insc_66,allowed,5.0,0.2006367415026877,2,5,3,8,0.625,1,100
131,sc_1994_insc_604,dismissed,5.0,0.1804820306647095,2,3,5,8,0.375,0,100
131,sc_1999_insc_311,allowed,4.0,0.2030554634631929,2,4,4,8,0.5,1,100
131,sc_2007_insc_213,allowed,3.0,0.18106830486527925,2,3,5,8,0.375,1,100
131,sc_2008_insc_1338,dismissed,5.0,0.23819539747042404,2,3,5,8,0.375,0,100
131,sc_2009_insc_115,allowed,6.0,0.1473410152500199,2,6,2,8,0.75,1,100
131,sc_2021_insc_673,allowed,3.0,0.18358601781433703,2,3,5,8,0.375,1,100
132,in_abs_train_4967,allowed,5.0,0.18060171933507643,2,5,3,8,0.625,1,100
132,in_abs_train_5281,allowed,2.0,0.16254040363091263,2,2,6,8,0.25,1,100
132,sc_1959_1_1219_1235_en,dismissed,5.0,0.18268243083480765,2,3,5,8,0.375,0,100
132,sc_1961_insc_332,allowed,2.0,0.21102153127382137,2,2,6,8,0.25,1,100
132,sc_1974_insc_275,allowed,5.0,0.18083541254016436,2,5,3,8,0.625,1,100
132,sc_1982_insc_50,dismissed,3.0,0.1856868897680879,2,5,3,8,0.625,0,100
132,sc_1992_insc_246,dismissed,6.0,0.16901409913972734,2,2,6,8,0.25,0,100
132,sc_2005_insc_95,dismissed,3.0,0.17515524702940846,2,5,3,8,0.625,0,100
132,sc_2007_insc_1075,dismissed,4.0,0.19643316918320372,2,4,4,8,0.5,0,100
132,sc_2008_insc_874,allowed,5.0,0.19350530631336332,2,5,3,8,0.625,1,100
132,sc_2011_insc_243,allowed,5.0,0.16361746498093602,2,5,3,8,0.625,1,100
132,sc_2012_insc_578,dismissed,4.0,0.18768613380169716,2,4,4,8,0.5,0,100
133,in_abs_train_2564,allowed,4.0,0.2180854497504525,2,4,4,8,0.5,1,100
133,in_abs_train_728,allowed,5.0,0.21397458719890577,2,5,3,8,0.625,1,100
133,sc_1968_insc_131,dismissed,2.0,0.192551152797552,2,6,2,8,0.75,0,100
133,sc_1977_insc_114,allowed,3.0,0.21360105519133515,2,3,5,8,0.375,1,100
133,sc_1991_insc_237,dismissed,2.0,0.17666028423724925,2,6,2,8,0.75,0,100
133,sc_1994_insc_23,allowed,3.0,0.17530878617716994,2,3,5,8,0.375,1,100
133,sc_2003_insc_327,dismissed,4.0,0.22094467752534502,2,4,4,8,0.5,0,100
133,sc_2007_insc_1026,dismissed,5.0,0.18494012954214928,3,2,5,7,0.2857142857142857,0,100
133,sc_2009_insc_748,allowed,4.0,0.20297233430913175,2,4,4,8,0.5,1,100
133,sc_2013_insc_295,dismissed,7.0,0.12766870841025554,2,1,7,8,0.125,0,100
133,sc_2015_insc_169,allowed,4.0,0.18250760150994755,2,4,4,8,0.5,1,100
133,sc_2015_insc_651,dismissed,1.0,0.1194604094408239,2,7,1,8,0.875,0,100
134,in_abs_train_196,allowed,5.0,0.18502545272140775,2,5,3,8,0.625,1,100
134,in_abs_train_2085,allowed,4.0,0.16639576877422754,2,4,4,8,0.5,1,100
134,in_abs_train_3152,allowed,3.0,0.17504743085973937,2,3,5,8,0.375,1,100
134,in_abs_train_3464,dismissed,7.0,0.17465078723357239,2,1,7,8,0.125,0,100
134,in_abs_train_3522,dismissed,7.0,0.14847391746237149,2,1,7,8,0.125,0,100
134,sc_1962_insc_100,allowed,2.0,0.15852974244486936,2,2,6,8,0.25,1,100
134,sc_1963_insc_217,dismissed,4.0,0.1744120704323528,2,4,4,8,0.5,0,100
134,sc_1996_insc_1213,allowed,2.0,0.16236866945759137,2,2,6,8,0.25,1,100
134,sc_2007_insc_1270,dismissed,3.0,0.17792229415656854,2,5,3,8,0.625,0,100
134,sc_2007_insc_958,allowed,5.0,0.17612500316840712,2,5,3,8,0.625,1,100
134,sc_2015_insc_1041,dismissed,5.0,0.16856982079572286,2,3,5,8,0.375,0,100
134,sc_2022_insc_926,dismissed,4.0,0.19469720032790758,2,4,4,8,0.5,0,100
135,sc_1958_insc_13,allowed,5.0,0.1890468041276409,2,5,3,8,0.625,1,100
135,sc_1963_insc_25,dismissed,6.0,0.1940461959500972,2,2,6,8,0.25,0,100
135,sc_1971_insc_7,dismissed,5.0,0.16411725106829653,2,3,5,8,0.375,0,100
135,sc_1976_insc_103,dismissed,3.0,0.1893948334601806,2,5,3,8,0.625,0,100
135,sc_1988_insc_164,allowed,4.0,0.20416980925666936,2,4,4,8,0.5,1,100
135,sc_1991_insc_217,allowed,4.0,0.19034345007372694,2,4,4,8,0.5,1,100
135,sc_1996_insc_1117,dismissed,5.0,0.15859940050728388,2,3,5,8,0.375,0,100
135,sc_1997_insc_465,dismissed,4.0,0.1623815712375618,2,4,4,8,0.5,0,100
135,sc_1999_insc_323,allowed,5.0,0.23925183228702668,2,5,3,8,0.625,1,100
135,sc_2000_insc_470,dismissed,7.0,0.12420324644940414,2,1,7,8,0.125,0,100
135,sc_2001_insc_564,allowed,4.0,0.20131732334801414,2,4,4,8,0.5,1,100
135,sc_2015_insc_991,allowed,4.0,0.20395790590450857,2,4,4,8,0.5,1,100
136,in_abs_train_1730,dismissed,4.0,0.22070605322543352,2,4,4,8,0.5,0,100
136,in_abs_train_2027,allowed,6.0,0.15527169448145675,2,6,2,8,0.75,1,100
136,in_abs_train_4318,allowed,5.0,0.16541857406215385,2,5,3,8,0.625,1,100
136,in_abs_train_4555,allowed,5.0,0.19305896447686893,2,5,3,8,0.625,1,100
136,sc_1964_insc_89,dismissed,4.0,0.18678365242306405,2,4,4,8,0.5,0,100
136,sc_1969_insc_124,dismissed,6.0,0.1625426283372633,2,2,6,8,0.25,0,100
136,sc_1976_insc_193,allowed,5.0,0.21006271148858496,2,5,3,8,0.625,1,100
136,sc_1978_insc_200,dismissed,5.0,0.23247094303109134,2,3,5,8,0.375,0,100
136,sc_1980_insc_26,allowed,4.0,0.1299870014105806,2,4,4,8,0.5,1,100
136,sc_2002_insc_287,dismissed,4.0,0.21171796698683426,2,4,4,8,0.5,0,100
136,sc_2017_insc_230,allowed,2.0,0.16150110224634912,2,2,6,8,0.25,1,100
136,sc_2019_insc_328,dismissed,3.0,0.1892881843673065,2,5,3,8,0.625,0,100
137,in_abs_train_1633,dismissed,4.0,0.19754976486499365,2,4,4,8,0.5,0,100
137,sc_1958_insc_23,dismissed,4.0,0.18806431448823183,2,4,4,8,0.5,0,100
137,sc_1972_insc_15,allowed,6.0,0.15933303139010127,2,6,2,8,0.75,1,100
137,sc_1991_insc_22,dismissed,6.0,0.16844672275274253,2,2,6,8,0.25,0,100
137,sc_1994_insc_476,allowed,5.0,0.18851632886835026,2,5,3,8,0.625,1,100
137,sc_2001_insc_151,dismissed,5.0,0.18379485604102974,2,3,5,8,0.375,0,100
137,sc_2003_insc_46,dismissed,6.0,0.17671160741992656,3,1,6,7,0.14285714285714285,0,100
137,sc_2007_insc_215,allowed,5.0,0.19343131753460865,2,5,3,8,0.625,1,100
137,sc_2009_insc_315,allowed,1.0,0.12283852187061328,2,1,7,8,0.125,1,100
137,sc_2019_insc_1349,allowed,4.0,0.17069615126095522,2,4,4,8,0.5,1,100
137,sc_2020_insc_449,dismissed,8.0,0.03105561567383511,1,0,8,8,0.0,0,100
137,sc_2023_insc_889,allowed,4.0,0.21273982388018234,2,4,4,8,0.5,1,100
138,in_abs_train_6231,allowed,4.0,0.21192676651399972,2,4,4,8,0.5,1,100
138,sc_1960_insc_112,dismissed,5.0,0.17092529900625056,2,3,5,8,0.375,0,100
138,sc_1967_insc_181,allowed,3.0,0.19736365309465911,2,3,5,8,0.375,1,100
138,sc_1973_insc_20,dismissed,6.0,0.15674487716671143,2,2,6,8,0.25,0,100
138,sc_1984_insc_109,allowed,2.0,0.19759905231909705,2,2,6,8,0.25,1,100
138,sc_2002_insc_275,allowed,5.0,0.22590182557170044,2,5,3,8,0.625,1,100
138,sc_2009_insc_614,allowed,7.0,0.14049492970501623,2,7,1,8,0.875,1,100
138,sc_2010_insc_267,dismissed,4.0,0.21794498618970412,2,4,4,8,0.5,0,100
138,sc_2010_insc_630,dismissed,5.0,0.2094765057815413,2,3,5,8,0.375,0,100
138,sc_2014_insc_302,allowed,5.0,0.18133007775384172,2,5,3,8,0.625,1,100
138,sc_2018_insc_1001,dismissed,4.0,0.25766404414528765,2,4,4,8,0.5,0,100
